ra,mag,decrad,con
1.242336,9.32,-0.244792881,Cetus
3.669128,7.28,0.453630195,Taurus
1.376832,9.82,-0.269270531,Cetus
0.000335,6.53,0.668531784,Andromeda
0.25353,8.25,0.79053435,Andromeda
2.662553,9.14,0.94822269,Perseus
1.826635,7.33,-0.029578314,Eridanus
3.122114,6.81,0.10982743,Pisces
1.453984,8.85,-0.300129221,Cetus
0.03406,8.08,0.618162181,Andromeda
3.680097,8.92,0.484491423,Taurus
3.000881,10.98,-0.908351103,Phoenix
0.830112,7.53,1.205778188,Cassiopeia
2.731131,5.32,0.858933586,Perseus
3.551862,9.79,-0.481631631,Sculptor
3.564949,9.65,-0.509860534,Sculptor
1.344692,9.9,-0.200250102,Cetus
1.753122,9.57,-0.126212297,Eridanus
1.394835,8.03,-0.202958309,Cetus
1.788352,10.54,-0.164267392,Eridanus
3.174339,7.7,0.226181298,Pisces
1.24205,8.28,-0.248768452,Cetus
2.911597,9.1,-0.952917969,Phoenix
2.354149,9.11,-1.366027851,Hydrus
3.594157,9.84,-0.676962293,Sculptor
3.441664,8.65,-0.641306798,Sculptor
2.768557,9.09,0.575975673,Perseus
0.647198,9.29,0.901787362,Cassiopeia
1.720605,8.15,-0.754630995,Eridanus
2.037065,8.89,-0.523532382,Fornax
2.675463,6.91,0.703241836,Perseus
1.887159,6.88,-0.409728644,Eridanus
1.849887,9.58,-0.353162971,Eridanus
1.148096,7.92,0.045101043,Cetus
2.781363,8.63,0.752876028,Perseus
0.674739,9.17,0.823990338,Cassiopeia
3.004733,9.85,-0.74537618,Phoenix
2.147398,10.23,-0.432137374,Fornax
2.777906,6.41,0.743210814,Perseus
0.071251,8.21,0.539190361,Andromeda
3.004906,9.22,-0.824917091,Phoenix
1.7508,8.91,-0.839625501,Eridanus
3.558285,9.62,-0.477339008,Sculptor
3.410901,7.92,-0.937909129,Reticulum
2.329733,9.23,-0.853002169,Horologium
0.469529,8.03,0.265343944,Aries
3.794711,8.38,0.592165573,Triangulum
3.307438,8.33,0.346267661,Pisces
3.219752,10.99,0.182683425,Pisces
2.52496,8.57,0.424485146,Pegasus
3.137026,9.21,0.181924085,Pisces
0.777166,8.94,0.959190986,Cassiopeia
1.56549,10.51,0.115267604,Cetus
1.963604,8.7,-0.387347631,Eridanus
2.520794,5.55,0.233808956,Pegasus
1.79667,9.5,-0.347467947,Eridanus
3.253071,8.74,0.189512916,Pisces
3.682206,8.72,0.141046761,Taurus
3.766427,7.11,0.497766837,Triangulum
3.499165,8.49,-0.467057422,Sculptor
0.292926,6.71,0.803406727,Andromeda
0.336264,8.83,0.198483791,Aries
3.532778,9.44,-0.446903423,Sculptor
2.544061,9.57,0.892283266,Perseus
2.045101,8.12,-0.633910384,Fornax
0.672023,8.56,0.925242528,Cassiopeia
0.151096,6.46,0.826869941,Andromeda
1.870804,7.51,-0.273211037,Eridanus
2.594095,8.68,0.892720119,Perseus
0.438535,8.86,0.351247569,Aries
0.990713,11.79,1.189740732,Cepheus
1.448004,7.89,-0.303536044,Cetus
1.159439,8.48,-0.2401765,Cetus
1.256038,10.1,-0.28669452,Cetus
0.878785,9.27,1.131482713,Cassiopeia
2.320539,8.47,-0.765040195,Horologium
2.795893,8.37,0.625800534,Perseus
0.61131,8.96,0.930228797,Cassiopeia
1.594713,8.88,-0.083232048,Cetus
0.436098,7.68,0.532498035,Aries
0.67563,8.02,1.189686287,Cassiopeia
1.598837,7.49,-0.279626194,Cetus
3.000221,8.09,-0.906973859,Phoenix
2.688314,8.79,0.882797774,Perseus
1.392488,9.69,0.006512426,Cetus
0.179651,7.06,0.759395795,Andromeda
1.100566,9.73,-0.302491116,Cetus
0.332299,7.64,0.289116316,Aries
2.402882,9.95,-1.332381124,Hydrus
2.04957,10.03,-0.634196025,Fornax
1.731087,6.86,-0.747676366,Eridanus
0.044959,8.4,0.732766437,Andromeda
0.041584,8.53,0.43042096,Andromeda
0.892595,8.97,1.063218045,Cassiopeia
0.081113,8.44,0.742202917,Andromeda
1.537841,9.62,0.038217535,Cetus
0.771207,10.13,1.173501705,Cassiopeia
2.589358,7.79,1.015827225,Perseus
0.345414,8.19,0.254534894,Aries
1.791506,7.3,-0.730838738,Eridanus
1.231983,7.17,-0.270705573,Cetus
1.579786,8.93,-0.233211554,Cetus
0.306792,7.91,0.806402822,Andromeda
0.637007,7.27,1.130082822,Cassiopeia
3.230422,10.08,0.448308705,Pisces
0.662283,7.85,0.829130927,Cassiopeia
2.783335,8.64,0.727564696,Perseus
3.12026,8.3,0.157850881,Pisces
2.970377,9.67,-0.822084509,Phoenix
0.502568,9.56,0.447064743,Aries
1.154807,9.18,-0.098481546,Cetus
0.55844,9.17,1.19856768,Camelopardalis
2.906792,7.96,-0.88547476,Phoenix
3.404783,6.97,-1.091830691,Reticulum
1.3095,5.11,-0.377503178,Cetus
1.245253,10.65,-0.396592668,Cetus
2.821423,7.43,0.597288536,Perseus
1.130434,9.03,-0.389864606,Cetus
3.545334,7.53,-0.559863451,Sculptor
2.038571,7.96,-0.669633716,Fornax
1.121838,8.36,-0.321560567,Cetus
1.807957,7.29,-0.835257868,Eridanus
1.890611,6.77,-0.203266532,Eridanus
3.08063,10.38,0.048246567,Pisces
1.81726,8.6,-0.360389393,Eridanus
1.062954,8.53,-0.169345814,Cetus
1.055151,8.24,-0.202684265,Cetus
1.942739,8.15,-0.39986193,Eridanus
3.583425,9.8,-0.57336022,Sculptor
2.479814,8.89,-1.374793484,Hydrus
1.913921,7.86,-0.323763055,Eridanus
1.411644,8.85,-0.004416021,Cetus
0.234863,7.58,0.668514953,Andromeda
0.869934,8.22,1.05603343,Cassiopeia
2.86621,9.32,-0.808712021,Phoenix
1.187544,7.64,-0.282313078,Cetus
3.89177,7.22,-1.201116562,Tucana
0.042819,8.47,0.603456715,Andromeda
3.651874,10.08,0.466812962,Taurus
3.50394,8.67,-0.491293564,Sculptor
1.237753,3.46,-0.177714035,Cetus
1.625638,8.74,0.009115117,Cetus
3.788159,7.89,0.593983661,Triangulum
3.360541,9.57,0.315222782,Pisces
2.333817,6.49,-0.838827904,Horologium
3.589352,8.85,-0.559199234,Sculptor
3.65031,8.31,0.005033626,Taurus
1.029388,11.65,1.441766647,Cepheus
3.41961,7.85,-1.131611862,Reticulum
1.807989,8.01,-0.075520647,Eridanus
1.011223,8.9,1.45659897,Cepheus
2.376405,7.11,-1.145049163,Hydrus
3.875238,10.11,-1.225069359,Tucana
2.642616,8.14,0.57454041,Perseus
3.393431,7.89,-1.055835475,Reticulum
3.235687,7.74,0.549818336,Pisces
3.296039,10.94,0.379237006,Pisces
3.858962,8.7,-1.181774541,Tucana
3.44004,8.22,-0.5707395,Sculptor
2.238936,7.41,-0.896704218,Horologium
0.942111,7.92,1.312529387,Cassiopeia
1.825244,8.51,-0.093481674,Eridanus
0.387811,8.6,0.242190644,Aries
0.249677,7.65,0.761347173,Andromeda
3.638851,7.05,0.292557932,Taurus
1.98949,7.11,-0.458212717,Fornax
0.579849,9.53,0.951479755,Cassiopeia
0.941856,7.66,1.272102642,Cassiopeia
0.133909,7.76,0.681435459,Andromeda
2.029682,8.76,-0.659931884,Fornax
0.734414,8.03,0.890906689,Cassiopeia
2.940686,8.15,-0.912215183,Phoenix
0.202773,6.6,0.625572752,Andromeda
1.930504,6.22,-0.059219194,Eridanus
2.310592,10.7,-0.808006055,Horologium
0.828531,10.35,1.256160455,Cassiopeia
1.488738,9.06,-0.293240665,Cetus
0.330596,8.04,0.381544818,Aries
2.71801,9.15,0.715209916,Perseus
3.783889,8.65,0.522738462,Triangulum
2.753762,7.65,0.750137532,Perseus
1.21123,8.01,-0.338408699,Cetus
0.490315,9.36,0.220905158,Aries
0.009781,7.86,0.595257112,Andromeda
2.107898,7.78,-0.531994867,Fornax
2.63072,8.76,0.712438937,Perseus
2.29504,6.65,-1.11550284,Horologium
1.612091,10.95,0.041349126,Cetus
1.054992,6.2,-0.303460216,Cetus
2.771465,8.48,0.587763162,Perseus
1.297932,11.13,-0.110628102,Cetus
0.369439,5.58,0.347340828,Aries
3.586851,6.71,-0.527716158,Sculptor
2.614826,10,0.886283332,Perseus
1.236248,8.9,-0.231342867,Cetus
2.131302,10,-0.618055985,Fornax
3.711432,2.85,0.420714009,Taurus
0.889525,8.63,1.326349213,Cassiopeia
1.177194,9.88,-0.298001505,Cetus
1.92093,9.63,-0.043836635,Eridanus
2.540518,6.66,0.899120978,Perseus
1.718845,8.24,-0.845139705,Eridanus
2.150027,9.75,-0.627718,Fornax
2.888012,9.27,-0.999108748,Phoenix
1.873664,8.73,-0.21563927,Eridanus
3.795529,5.29,0.517827502,Triangulum
2.640394,9.45,0.878853347,Perseus
0.149981,9.13,0.601364809,Andromeda
0.804824,7.11,1.047820016,Cassiopeia
0.081573,7.48,0.801565077,Andromeda
2.305015,9.34,-0.798583116,Horologium
0.545787,8.59,1.13106093,Camelopardalis
2.174959,8.4,-0.671236437,Fornax
2.391714,9.73,-1.250492971,Hydrus
3.306639,8.62,0.092689186,Pisces
3.880074,8.56,-1.105751542,Tucana
1.073489,8.57,-0.165449603,Cetus
1.737148,8.78,-0.122051658,Eridanus
0.999074,8.4,1.296369883,Cepheus
0.79743,9.07,1.109921076,Cassiopeia
2.144931,8.77,-0.435387209,Fornax
0.722113,7.72,0.841593177,Cassiopeia
3.758885,8.58,0.531841258,Triangulum
2.146994,8.2,-0.55222687,Fornax
1.228441,8.76,-0.059047748,Cetus
3.182064,7.83,0.136921443,Pisces
2.182541,8.6,-0.48427329,Fornax
0.801684,9.95,1.033859911,Cassiopeia
0.410388,7.92,0.369797353,Aries
0.298007,7.67,0.699620667,Andromeda
2.848398,9.43,-0.897112215,Phoenix
1.964821,5.91,0.003976848,Eridanus
3.236187,8.26,0.464031248,Pisces
3.165296,7.77,0.124895324,Pisces
3.098058,10.68,-0.002596048,Pisces
0.79497,8.23,1.249131471,Cassiopeia
3.509859,8.99,-0.588780324,Sculptor
2.380644,8.16,-1.320579737,Hydrus
3.813765,5.59,-1.246808962,Tucana
1.473508,8.53,-0.132134399,Cetus
0.783943,7.21,0.959273977,Cassiopeia
3.618664,8.53,-0.671869165,Sculptor
1.391254,5.78,-0.295471147,Cetus
0.220462,8.23,0.688840555,Andromeda
2.755807,8.62,0.691930317,Perseus
2.139235,8.81,-0.667431855,Fornax
3.67973,8.24,0.320877268,Taurus
2.784352,8.55,0.769192015,Perseus
3.20202,8.5,0.171102663,Pisces
3.133652,7.55,-0.081119243,Pisces
2.119223,6.38,-0.53781483,Fornax
2.430645,9.04,-1.207752881,Hydrus
3.896667,7.26,-1.216822083,Tucana
3.782104,8.17,0.601448311,Triangulum
3.26385,8.52,0.504577659,Pisces
3.644644,8.49,0.146058263,Taurus
3.351254,5.98,0.286336236,Pisces
0.892724,8.73,1.078153735,Cassiopeia
2.783498,9.03,0.584221355,Perseus
0.805914,8.74,1.286967887,Cassiopeia
0.789064,8.03,1.196691916,Cassiopeia
0.040152,9.36,0.380029483,Andromeda
1.048967,4.99,-0.183425784,Cetus
1.208448,10.56,-0.243977996,Cetus
1.169985,6.64,-0.003911949,Cetus
3.314697,8.87,0.129805897,Pisces
1.610539,7.86,-0.014768008,Cetus
2.553711,7.26,0.902128327,Perseus
1.800796,5.32,-0.134136787,Eridanus
3.520403,10.64,-0.480611078,Sculptor
3.525081,8.65,-0.623915552,Sculptor
2.036309,9.97,-0.551423956,Fornax
1.831839,7.75,-0.260505048,Eridanus
1.557272,7.14,-0.098356363,Cetus
3.399065,8.33,-1.067958764,Reticulum
2.303338,8.63,-0.993434539,Horologium
2.084669,9.83,-0.465984339,Fornax
1.269972,9.42,-0.272756619,Cetus
0.699193,8.98,1.000033285,Cassiopeia
1.85236,9.41,-0.280353917,Eridanus
2.113545,8.26,-0.565100895,Fornax
2.835312,8.7,-0.686555773,Phoenix
3.507495,8.8,-0.476062103,Sculptor
0.403326,8.18,0.402353609,Aries
1.55591,6.89,-0.215323633,Cetus
3.70817,8.27,0.195199402,Taurus
0.311308,8.49,0.284811037,Aries
2.115758,9.15,-0.685965424,Fornax
2.526108,5.57,0.317858719,Pegasus
0.291326,9.17,0.728657437,Andromeda
2.240894,8.07,-1.027487227,Horologium
3.693821,10.11,0.026538255,Taurus
2.09627,10.05,-0.437987829,Fornax
0.596414,8.9,0.915298461,Cassiopeia
1.972602,7.02,-0.535640749,Eridanus
2.447716,8.67,-1.173670221,Hydrus
0.289983,6.16,0.882612556,Andromeda
3.066962,10.84,-0.794991309,Phoenix
0.220963,8.48,0.795473184,Andromeda
1.795668,9.1,-0.774618264,Eridanus
1.193052,9.06,-0.285686393,Cetus
1.745537,7.21,-0.100154517,Eridanus
0.99122,8.51,1.241966722,Cepheus
1.980758,8.86,-0.040640701,Eridanus
0.383578,7.94,0.341288264,Aries
1.091595,9.31,-0.245873022,Cetus
0.508678,10.51,0.494903877,Aries
1.606533,7.61,-0.218030824,Cetus
3.302132,9.04,0.29803581,Pisces
3.19912,11.68,0.101068976,Pisces
3.233302,7.69,0.329049445,Pisces
2.681382,9.01,0.686707768,Perseus
3.428963,8.43,-0.526212805,Sculptor
3.892226,8.6,-1.012832236,Tucana
2.170181,7.56,-0.506013962,Fornax
1.874096,7.85,-0.367786906,Eridanus
1.147722,7.42,-0.110598051,Cetus
1.516371,6.93,0.169527558,Cetus
3.151495,11.27,0.104676523,Pisces
0.899111,4.46,1.176395092,Cassiopeia
3.728503,8.22,0.173215977,Taurus
1.493054,8.69,-0.072033064,Cetus
1.369709,9.34,0.001956039,Cetus
2.749208,8.09,0.826803349,Perseus
2.630222,8.12,0.851757332,Perseus
2.195531,11.42,-0.542327133,Fornax
3.791515,7.89,0.584821795,Triangulum
1.251528,7.25,-0.044520468,Cetus
3.723265,10.74,0.225303942,Taurus
2.109929,9.06,-0.607155961,Fornax
0.850578,6.94,1.3192873,Cassiopeia
0.00885,6.09,0.604927572,Andromeda
3.040945,9.17,-0.832195741,Phoenix
2.335438,9.19,-0.799982954,Horologium
0.596472,6.68,1.005099185,Cassiopeia
3.303309,7.47,0.180982579,Pisces
2.622455,9.15,0.801397857,Perseus
0.141607,7.94,0.608492818,Andromeda
2.913793,11.27,-0.896754857,Phoenix
2.495742,9.22,-1.522424351,Hydrus
1.402049,8.42,-0.072907334,Cetus
3.844226,9.67,-1.248629537,Tucana
3.476637,8.27,-0.495902079,Sculptor
0.321868,8.28,0.30001092,Aries
2.904295,8.83,-0.754683039,Phoenix
3.230606,6.88,0.484293112,Pisces
0.572073,7.05,1.085174136,Cassiopeia
1.427753,9.82,-0.13757036,Cetus
3.052658,8.62,-0.703152718,Phoenix
3.512622,9.06,-0.591168858,Sculptor
3.481801,8,-0.471419491,Sculptor
2.601357,6.6,0.864989598,Perseus
0.497631,8.96,0.419492508,Aries
3.200589,7.68,0.449957111,Pisces
0.493959,7.91,0.369401404,Aries
3.090985,8.82,0.149695857,Pisces
3.014303,10.47,-0.877231696,Phoenix
2.335416,8.08,-0.835913617,Horologium
2.840564,8.97,-0.74294945,Phoenix
3.377703,11.48,0.084346606,Pisces
3.200159,11.53,0.359238922,Pisces
3.312174,6.18,0.410353423,Pisces
0.583886,9.22,0.904591786,Cassiopeia
0.213957,6.38,0.792374356,Andromeda
0.123862,7.57,0.784922261,Andromeda
2.488197,8.34,-1.449197889,Hydrus
3.28803,7.18,0.248581727,Pisces
3.519203,8.89,-0.437713822,Sculptor
2.686374,7.91,0.725801209,Perseus
2.685567,8.59,0.627409506,Perseus
1.445494,9.48,-0.086961324,Cetus
2.424746,9.07,-1.35516702,Hydrus
1.812432,9.48,-0.198143445,Eridanus
0.680371,10.11,1.052077937,Cassiopeia
3.835523,8.6,-1.141427636,Tucana
1.24498,9.06,-0.274081656,Cetus
2.925637,9.1,-0.822330478,Phoenix
1.188138,6.15,-0.152553323,Cetus
1.244843,7.15,-0.328207574,Cetus
1.995337,8.92,-0.546873314,Fornax
0.713598,7.76,0.818261384,Cassiopeia
3.233003,9.01,0.397673353,Pisces
1.81155,9.76,-0.051065803,Eridanus
2.822193,6.73,0.565635889,Perseus
2.368501,8.65,-1.302213632,Hydrus
1.755425,9.08,-0.115695386,Eridanus
3.557425,9.41,-0.602189239,Sculptor
2.621737,8.52,0.658496674,Perseus
1.268064,10.6,-0.007892612,Cetus
3.831898,7.84,-1.180306032,Tucana
2.047705,8.79,-0.424981614,Fornax
1.893612,6.86,-0.169824816,Eridanus
1.69915,9.1,-0.975482935,Eridanus
0.914959,8.19,1.140407784,Cassiopeia
1.261849,8.01,-0.379249947,Cetus
3.746731,8.93,0.554105446,Triangulum
3.28155,7.93,0.282159492,Pisces
0.955952,7.95,1.022777112,Cassiopeia
2.339566,7.45,-0.908966646,Horologium
1.715124,8.86,-0.788771044,Eridanus
2.043928,7.66,-0.487080508,Fornax
3.158584,8.73,0.230742776,Pisces
0.399627,8.24,0.535481883,Aries
2.687812,9.4,1.000128825,Perseus
0.315449,7.94,0.286214793,Aries
0.541847,8.42,1.120912928,Camelopardalis
1.827665,6.37,-0.414315814,Eridanus
3.347629,7.86,0.381987019,Pisces
3.061759,8.79,-0.762271586,Phoenix
1.068806,9.54,-0.321690289,Cetus
0.903021,7.91,1.072609395,Cassiopeia
2.726525,8.84,0.933533783,Perseus
0.307661,7.05,0.189267656,Aries
2.083474,8.49,-0.442954504,Fornax
1.20795,7.66,0.013592022,Cetus
2.013739,9.44,-0.559085756,Fornax
0.960645,8.28,1.217823899,Cassiopeia
1.182975,8.65,-0.033175788,Cetus
3.094726,10.03,0.124293456,Pisces
0.784778,7.7,1.13593163,Cassiopeia
3.660826,8.94,0.511614024,Taurus
3.164465,8.43,0.372234711,Pisces
0.422707,10.94,0.34193189,Aries
0.197494,8.8,0.60941912,Andromeda
1.671657,8.19,-0.961359158,Eridanus
1.500428,9.3,-0.213003136,Cetus
3.565653,8.76,-0.539616013,Sculptor
2.007936,7.28,-0.542525498,Fornax
2.737626,9.1,0.628622728,Perseus
2.843092,5.7,-0.856523664,Phoenix
0.643527,4.74,0.951593453,Cassiopeia
3.346371,9.38,0.209129479,Pisces
3.053389,9.38,-0.813461425,Phoenix
1.982355,8.23,-0.034868962,Eridanus
1.862004,9.72,-0.163378262,Eridanus
3.538222,7.67,-0.604517083,Sculptor
0.041718,11.54,0.509339547,Andromeda
1.150672,4.77,-0.185171587,Cetus
0.039318,10.04,0.566372457,Andromeda
2.315831,7.8,-0.914232296,Horologium
2.016108,8.7,-0.555604095,Fornax
1.472026,7.11,0.116082691,Cetus
0.405318,7.98,0.246989607,Aries
3.280302,9.42,0.200140676,Pisces
3.12137,6.96,-0.043264675,Pisces
2.21427,9.07,-0.439250998,Fornax
0.900108,7.79,1.260542593,Cassiopeia
0.264323,10.86,0.712040682,Andromeda
3.230894,9.4,0.20036494,Pisces
3.41285,8.94,-0.967895137,Reticulum
2.387002,8.03,-1.123164697,Hydrus
3.449832,10.07,-0.636801161,Sculptor
2.932563,8.65,-0.89084329,Phoenix
0.980805,8.84,1.299565792,Cassiopeia
2.978496,8.38,-0.778792076,Phoenix
3.362114,10.83,0.182376141,Pisces
1.541303,8.99,0.001795569,Cetus
1.982905,8.62,-0.057535374,Eridanus
1.189036,8.78,-0.417488024,Cetus
2.37133,8.35,-1.035198088,Hydrus
2.481856,9.68,-1.436944849,Hydrus
1.988409,8.4,-0.50063717,Fornax
1.61146,10.58,0.09704865,Cetus
2.229989,8.31,-0.951746571,Horologium
0.30694,9.26,0.886344889,Andromeda
2.852162,9.91,-0.902982337,Phoenix
0.347266,8.53,0.306818005,Aries
0.872434,7.49,1.301731396,Cassiopeia
3.774286,9.17,0.617189846,Triangulum
1.27679,8.9,-0.156023614,Cetus
1.240011,10.4,-0.31589047,Cetus
2.052701,9.34,-0.560869096,Fornax
0.031862,8.72,0.472007101,Andromeda
3.743663,8.95,0.280803398,Taurus
0.570185,8.6,0.886473445,Cassiopeia
1.897261,7.17,-0.06104602,Eridanus
3.18583,6.11,0.34171282,Pisces
1.399459,10.35,-0.001928533,Cetus
0.066077,8,0.400468946,Andromeda
0.678549,7.86,0.986704774,Cassiopeia
0.721903,6.97,1.230393601,Cassiopeia
0.741225,7.04,0.996874448,Cassiopeia
3.161782,8.38,0.134796478,Pisces
3.505187,8.57,-0.652897214,Sculptor
1.847636,7.08,-0.693978792,Eridanus
2.495709,9.69,-1.438255842,Hydrus
3.03881,7.06,-0.793620662,Phoenix
1.287921,7.92,-0.287760497,Cetus
0.882869,9.59,1.261804011,Cassiopeia
3.758856,8.36,0.487557055,Triangulum
3.510926,9.6,-0.464748879,Sculptor
3.400992,8.01,-1.157000382,Reticulum
3.064115,8.93,-0.797006986,Phoenix
1.259406,7.34,-0.276090169,Cetus
1.638362,8.2,0.147861585,Cetus
2.886588,9.11,-0.690439007,Phoenix
1.935927,6.58,-0.34181209,Eridanus
1.448362,8.86,0.127138263,Cetus
2.326759,7.62,-0.871931816,Horologium
2.939689,10.77,-0.900321801,Phoenix
1.122551,7.78,-0.324008634,Cetus
1.984973,7.94,-0.222239088,Eridanus
2.039464,10.15,-0.622572318,Fornax
1.564565,7.12,-0.163201427,Cetus
2.289729,8.37,-0.880179737,Horologium
3.654313,7.03,0.289697224,Taurus
3.269029,7.83,0.436435752,Pisces
3.272214,9.15,0.374647713,Pisces
2.59524,10.11,0.912925448,Perseus
1.010294,8.77,1.524003852,Cepheus
0.505065,9.07,0.247394235,Aries
3.122167,7.53,0.052945361,Pisces
3.498027,8.23,-0.443312539,Sculptor
1.699583,7.83,-0.839406633,Eridanus
0.430329,4.52,0.510458508,Aries
2.267188,8.24,-0.923063814,Horologium
2.564041,8.78,1.026813101,Perseus
1.647355,7.99,0.090807377,Cetus
1.963549,8.85,-0.72101049,Eridanus
0.889701,7.19,1.138687925,Cassiopeia
0.851743,9.9,1.05533473,Cassiopeia
0.603662,8.27,0.860973793,Cassiopeia
2.059212,8.36,-0.575120377,Fornax
0.315446,8.3,0.32302799,Aries
0.446986,7.77,0.182514427,Aries
3.670007,10.05,0.111357668,Taurus
0.033362,8.4,0.776882268,Andromeda
0.609018,8.1,0.9147716,Cassiopeia
2.177683,8.85,-0.650716111,Fornax
2.997492,8.63,-0.894942664,Phoenix
3.010429,8.61,-0.770602075,Phoenix
0.978177,6.37,1.254261621,Cassiopeia
1.416616,8.72,-0.01544418,Cetus
1.672903,9.29,-0.970181174,Eridanus
1.00824,10.49,1.431288975,Cepheus
1.579483,8.9,-0.132480783,Cetus
2.278268,9.73,-0.851557101,Horologium
0.032745,8.79,0.732745637,Andromeda
3.475214,6.88,-0.483634048,Sculptor
3.13216,8.96,-0.078587616,Pisces
0.857827,10.64,1.302450828,Cassiopeia
3.89374,8.79,-1.294222671,Tucana
2.947873,8.47,-0.935082112,Phoenix
0.893604,8.71,1.099963755,Cassiopeia
3.228295,8.16,0.088338915,Pisces
0.003522,8.98,0.588105409,Andromeda
0.192482,11.01,0.877121909,Andromeda
1.605344,10.03,-0.320414678,Cetus
3.715452,5.44,0.408777923,Taurus
0.065973,8.24,0.636761183,Andromeda
3.204223,8.81,0.057644166,Pisces
1.019926,6.67,1.364785931,Cepheus
1.096982,6.16,-0.000864508,Cetus
1.118283,11.35,-0.287393454,Cetus
1.59416,8.09,-0.311043085,Cetus
2.155868,8.34,-0.660047018,Fornax
1.822528,8.99,-0.775997289,Eridanus
1.548938,9.57,-0.136011507,Cetus
0.591416,8.57,1.159887564,Cassiopeia
3.872408,6.23,-1.059349212,Tucana
3.653381,8.46,-0.008773518,Taurus
3.327353,9.16,0.220773526,Pisces
0.320219,7.11,0.199014606,Aries
0.353223,8.23,0.455609356,Aries
2.526561,9.25,0.36755499,Pegasus
1.48544,8.52,0.078599777,Cetus
3.668135,4.29,0.007010317,Taurus
3.47185,9.19,-0.573626236,Sculptor
0.578136,9.73,0.990182844,Cassiopeia
0.198715,7.18,0.737958361,Andromeda
1.120441,9.27,-0.079284002,Cetus
0.17238,8.5,0.713581992,Andromeda
1.52277,8.24,-0.172824619,Cetus
1.863577,6.73,-0.368266887,Eridanus
3.49774,8.62,-0.509808494,Sculptor
0.120481,10.6,0.761822151,Andromeda
0.558094,8.26,1.225455867,Camelopardalis
1.745466,8.82,-0.108849193,Eridanus
0.356197,5.72,0.266683858,Aries
1.679123,9.28,-0.942616676,Eridanus
0.927485,8.86,1.225963953,Cassiopeia
2.724198,8.76,0.900181769,Perseus
1.146267,9.73,-0.355351313,Cetus
0.341406,10.03,0.212383422,Aries
0.507744,8.27,0.52845039,Aries
1.956737,11.13,-0.38920759,Eridanus
2.411053,10.41,-1.201851916,Hydrus
3.596899,7.3,-0.483510921,Sculptor
1.150566,9.34,-0.131486191,Cetus
0.597873,7.34,0.998809004,Cassiopeia
1.234282,8.65,0.023652372,Cetus
1.629468,7.81,0.028819343,Cetus
0.195762,8.39,0.741188236,Andromeda
0.219917,7.4,0.857025671,Andromeda
2.111554,7.83,-0.645450501,Fornax
3.689501,10.97,0.009471607,Taurus
2.743786,10.2,0.888003516,Perseus
3.057824,7.92,-0.813062424,Phoenix
1.876279,9.52,-0.164781182,Eridanus
0.864207,9.06,1.312869176,Cassiopeia
3.591922,8.75,-0.635733842,Sculptor
0.733038,6.77,1.009091699,Cassiopeia
0.034162,6.68,0.716154709,Andromeda
0.350824,7.31,0.415373373,Aries
3.828952,8.2,-1.233277221,Tucana
0.083662,6.68,0.481375052,Andromeda
1.520541,7.67,-0.380656649,Cetus
0.466819,9.96,0.18859429,Aries
2.341032,8.01,-0.774314458,Horologium
2.974102,9.49,-0.810558191,Phoenix
1.707237,8.1,-0.921716299,Eridanus
1.307526,6.66,-0.313065892,Cetus
3.040685,9.11,-0.864352761,Phoenix
3.464784,8.78,-0.533294549,Sculptor
2.891242,9.25,-0.926058991,Phoenix
3.121826,8.7,0.233757411,Pisces
1.631931,7.86,-0.01186322,Cetus
3.582915,8.49,-0.55065991,Sculptor
2.372621,8.21,-1.17174825,Hydrus
3.768409,7.14,0.579618265,Triangulum
2.046253,7.5,-0.636552942,Fornax
1.693841,9.51,-0.980355217,Eridanus
2.0376,8.51,-0.652405871,Fornax
0.940892,8.75,1.080541213,Cassiopeia
2.360276,8.63,-1.325823664,Hydrus
2.608188,8.78,0.685775143,Perseus
1.773952,8.84,-0.296254705,Eridanus
0.717273,5.56,1.053530234,Cassiopeia
3.032255,7.61,-0.744191784,Phoenix
3.483698,9.1,-0.5832524,Sculptor
0.294738,7.33,0.792931688,Andromeda
1.434724,7.36,-0.07618429,Cetus
0.050148,7.39,0.462751364,Andromeda
3.864209,8.99,-1.074479338,Tucana
2.499094,7.44,-1.435289603,Hydrus
0.427131,8.54,0.394512719,Aries
1.696655,7.88,-0.998235119,Eridanus
0.995672,8.17,1.361658841,Cepheus
3.076886,10.81,0.170959031,Pisces
2.044199,9.04,-0.647651736,Fornax
3.84169,5.07,-1.100107203,Tucana
3.710175,6.98,0.414109928,Taurus
1.870975,6.87,-0.244223068,Eridanus
1.661752,8.8,0.113172839,Cetus
1.626518,9.85,0.162332844,Cetus
0.737008,6.84,0.904047271,Cassiopeia
1.907434,8.87,-0.355523144,Eridanus
3.558277,9.12,-0.611623756,Sculptor
