id,ra,dec,mag,x,y,z,rarad,decrad,con
285,0.058721,-35.60223,8.55,789.302949,12.135364,-565.198658,0.015373028,-0.621376127,Scl
286,0.058756,78.717826,9.23,19561.78924,300.985774,98067.55737,0.015382313,1.373885241,Cep
287,0.059057,-13.227292,9.16,504.328313,7.798074,-118.556782,0.015461042,-0.230859797,Cet
288,0.059267,42.352106,7.9,125.030389,1.940309,113.990647,0.015515971,0.739183695,And
289,0.060158,-51.8091,8.68,182.901456,2.880849,-232.531103,0.015749371,-0.904239371,Phe
290,0.060289,-31.094137,7.78,55.490139,0.875951,-33.470217,0.015783742,-0.54269506,Scl
291,0.060305,-28.417137,8.21,418.760597,6.611852,-226.613145,0.015787725,-0.495972603,Scl
292,0.060582,70.306028,8.11,122.084699,1.936581,341.125326,0.01586038,1.22707168,Cep
293,0.061064,-57.164462,8.29,44.955216,0.718782,-69.670816,0.015986552,-0.997708082,Phe
294,0.06114,3.906973,7.89,119.753665,1.916988,8.179677,0.016006399,0.068189549,Psc
295,0.061246,-41.095885,9.67,252.856978,4.054764,-220.577579,0.016034255,-0.717258505,Phe
296,0.061517,-28.396196,8.24,34.224354,0.551293,-18.504503,0.016105191,-0.495607107,Scl
297,0.061626,48.436907,6.8,91.497639,1.476258,103.203505,0.016133525,0.845383501,And
298,0.061801,13.365166,8.18,398.684152,6.451119,94.736258,0.016179581,0.233266157,Peg
299,0.06225,-63.600667,8.44,48.322382,0.787571,-97.360579,0.016297134,-1.110041037,Tuc
300,0.06233,-17.335988,4.55,79.670013,1.300177,-24.872663,0.016318028,-0.302570064,Cet
301,0.06234,42.023522,7.45,111.694875,1.823201,100.666987,0.016320478,0.733448825,And
302,0.064342,66.712183,6.31,105.131447,1.771134,244.290098,0.016844749,1.164347241,Cep
303,0.064616,57.378277,8.15,110.908016,1.876469,173.302058,0.016916375,1.001439861,Cas
304,0.064653,22.296047,8.27,169.743701,2.873364,69.613257,0.016926053,0.389139434,Peg
305,0.064819,-28.393812,7.66,41.255768,0.700176,-22.304365,0.016969453,-0.49556551,Scl
306,0.065007,-57.8305,8.59,39.786882,0.677413,-63.264315,0.017018793,-1.009332639,Tuc
307,0.065329,-42.559484,11.55,55.624456,0.951516,-51.084234,0.017103033,-0.742803116,Phe
308,0.065582,14.378864,7.09,74.217062,1.274393,19.029328,0.017169371,0.250958523,Peg
309,0.065729,-45.288616,8.54,164.737996,2.835076,-166.430721,0.017207744,-0.790435462,Phe
310,0.065845,-43.191813,9.58,65.43609,1.128212,-61.440116,0.017238066,-0.753839348,Phe
311,0.065842,36.970256,8.44,135.394748,2.334095,101.932247,0.017237314,0.64525269,And
312,0.065973,61.103636,8.59,48315.47536,834.56993,87549.51896,0.017271686,1.066459629,Cas
313,0.066077,-48.125185,8.01,68.311683,1.181875,-76.213378,0.017298991,-0.839942937,Phe
314,0.06611,20.953729,8.29,135.519563,2.345727,51.90333,0.017307508,0.365711564,Peg
315,0.066148,-71.278716,9.62,46.308312,0.802061,-136.665343,0.017317636,-1.244048288,Tuc
316,0.066736,12.145797,7.26,172.392581,3.012257,37.107583,0.017471446,0.211984149,Peg
317,0.066844,-80.395115,7.91,28.180272,0.493527,-166.550963,0.017499807,-1.403159464,Oct
318,0.06731,-38.594754,9.45,294.889158,5.196979,-235.399264,0.017621779,-0.673605527,Scl
319,0.067721,62.22195,8.19,46597.44764,826.220505,88475.9579,0.017729276,1.085977896,Cas
320,0.06809,-16.997642,12.14,180.408419,3.216297,-55.157032,0.017825912,-0.296664813,Cet
321,0.068863,-25.892663,8.93,85.991162,1.550478,-41.748243,0.018028188,-0.451912226,Scl
322,0.069009,56.920983,7.65,131.495461,2.375853,201.908148,0.018066535,0.993458571,Cas
323,0.069494,17.436643,8.53,140.072119,2.548669,44.001623,0.018193508,0.304326838,Peg
324,0.069514,49.870181,7.38,84.237274,1.533161,99.945926,0.018198694,0.87039885,Cas
325,0.069593,39.119902,8.56,53.130073,0.968178,43.215465,0.018219419,0.682771096,And
326,0.069655,11.264375,8.76,417.265195,7.60995,83.121861,0.018235663,0.196600425,Peg
327,0.069748,-4.926111,9.56,642.671089,11.736469,-55.400633,0.018259982,-0.085976865,Psc
328,0.069972,-30.134913,7.09,193.445399,3.544091,-112.312759,0.018318694,-0.525953448,Scl
329,0.070115,-10.141117,9.83,109.844962,2.016555,-19.651019,0.018356041,-0.176995888,Cet
330,0.070462,62.287664,5.9,46495.3549,857.790357,88529.35184,0.018446903,1.087124813,Cas
331,0.070635,-26.952385,10.8,349.502422,6.463852,-177.745071,0.018492292,-0.470407865,Scl
332,0.070733,-34.414716,8.41,127.682217,2.364756,-87.489016,0.018517912,-0.600650101,Scl
333,0.070868,-17.42489,9.05,262.07305,4.86282,-82.267921,0.018553107,-0.304121709,Cet
334,0.070923,60.155015,8.79,49756.93394,923.964159,86737.49947,0.01856763,1.049903076,Cas
335,0.071071,14.081538,8.88,197.914779,3.682912,49.653559,0.018606401,0.245769196,Peg
336,0.071106,65.152987,7.59,135.962461,2.531402,293.667641,0.018615582,1.137134135,Cas
337,0.071128,-25.915452,9.6,70.809804,1.318678,-34.412961,0.01862132,-0.452309959,Scl
338,0.071156,66.349126,10.66,40109.29306,747.269847,91600.68885,0.018628725,1.158010698,Cas
339,0.071251,-59.315191,8.55,132.526292,2.472483,-223.373437,0.018653499,-1.035245371,Tuc
340,0.07159,-43.988457,8.11,55.720609,1.044452,-53.796524,0.018742152,-0.7677434,Phe
341,0.071833,-23.253965,9.44,91860.14324,1727.713591,-39480.74327,0.018805871,-0.405858248,Cet
342,0.071937,-20.568871,9.6,113.602468,2.139743,-42.637496,0.018833048,-0.35899453,Cet
343,0.072165,-16.529036,5.78,86.89952,1.641967,-25.793323,0.018892656,-0.288486103,Cet
344,0.072243,40.109948,10.66,141.868214,2.683473,119.527612,0.018913048,0.700050661,And
345,0.07231,-29.268822,6.38,108.886464,2.061556,-61.037283,0.018930633,-0.510837306,Scl
346,0.07253,-53.909434,8.8,123.730462,2.349941,-169.766126,0.018988372,-0.940897121,Phe
347,0.072581,54.274591,7.79,355.973097,6.764985,495.015041,0.019001699,0.947270314,Cas
348,0.072638,12.957292,8.6,55.901505,1.063206,12.864324,0.019016631,0.226147414,Peg
349,0.07303,-29.381573,7.77,252.525401,4.828683,-142.209759,0.019119114,-0.512805185,Scl
350,0.073281,-57.322694,10.37,25.778783,0.494592,-40.196984,0.019184997,-1.000469752,Phe
351,0.073556,-47.068048,9.8,30.293734,0.58361,-32.569547,0.019256838,-0.821492405,Phe
352,0.074078,58.068692,10.42,45.625769,0.885706,73.225456,0.019393468,1.01348987,Cas
353,0.074107,-44.56729,11.63,145.663137,2.826958,-143.506445,0.019401067,-0.777845941,Phe
354,0.07489,51.829292,9.22,255.325504,5.006599,324.86482,0.019606124,0.904591786,Cas
355,0.075033,-10.509523,4.99,630.150175,12.379991,-116.922329,0.019643575,-0.183425784,Cet
356,0.07504,-6.965379,8.43,90.138768,1.771039,-11.014491,0.019645398,-0.121568798,Cet
357,0.075148,-72.897321,7.33,27.582386,0.54275,-89.660383,0.019673727,-1.27229826,Tuc
358,0.07596,-76.346492,8.93,210.716984,4.191364,-867.625833,0.019886224,-1.332497657,Oct
359,0.076313,-76.873574,9.09,12.827975,0.256651,-55.021003,0.019978792,-1.341696972,Oct
360,0.076367,71.968543,9.26,56.577206,1.131274,173.836735,0.019992831,1.256088036,Cep
361,0.076522,-71.695006,8.73,72.186722,1.446408,-218.252478,0.020033349,-1.25131391,Tuc
362,0.076708,-19.437893,9.18,785.677162,15.780095,-277.320706,0.020082035,-0.339255225,Cet
363,0.07678,43.551312,8.12,192.715672,3.874271,183.245654,0.020100925,0.760113793,And
364,0.076802,-15.889228,9.26,324.864284,6.532816,-92.492694,0.020106666,-0.27731935,Cet
365,0.076833,-31.16905,8.94,367.154837,7.386286,-222.130825,0.020114839,-0.544002545,Scl
366,0.07683,42.09253,6.11,286.452905,5.762477,258.814588,0.020114128,0.734653247,And
367,0.077041,-81.345318,9.13,67.769521,1.367073,-445.321318,0.020169332,-1.419743628,Oct
368,0.077075,2.937228,7.9,227.964145,4.600531,11.699052,0.020178203,0.0512643,Psc
369,0.077259,29.72228,9.34,611.451556,12.369178,349.15242,0.020226483,0.518751642,Peg
370,0.077295,-51.583329,7.13,240.794017,4.873383,-303.68709,0.020235796,-0.900298927,Phe
371,0.077358,-50.035925,10.82,64217.54424,1300.752384,-76644.73273,0.020252252,-0.873291637,Phe
372,0.07772,-70.40426,7.46,76.730463,1.561994,-215.57954,0.020347034,-1.228786148,Tuc
373,0.077732,-8.184953,8.72,540.769796,11.006313,-77.797268,0.020350237,-0.142854382,Cet
374,0.0778,34.265124,7.02,146.501596,2.984351,99.826701,0.020368097,0.598039233,And
375,0.07784,34.27136,9.08,23.934179,0.487833,16.312653,0.020378353,0.598148071,And
376,0.078093,6.522449,8.37,178.01433,3.639959,20.357083,0.020444735,0.113838218,Psc
377,0.078131,-71.436891,5.59,55.839008,1.142475,-166.311133,0.020454583,-1.246808962,Tuc
378,0.078129,14.965233,7.37,88.531651,1.811094,23.669367,0.020454163,0.261192597,Peg
379,0.078304,67.166445,5.68,35.956698,0.73744,85.415532,0.020499855,1.172275619,Cep
380,0.078543,17.069735,8.56,117.557918,2.417636,36.105208,0.020562443,0.297923078,Peg
381,0.079014,51.533838,8.72,351.366837,7.269448,442.359171,0.020685841,0.899435145,Cas
382,0.079208,-32.361045,9.06,156.101757,3.237454,-98.937647,0.020736557,-0.56480679,Scl
383,0.079259,0.056502,8.82,213.629098,4.433413,0.210715,0.020749876,0.00098615,Psc
384,0.079521,1.536895,8.18,137.661611,2.866331,3.694304,0.020818561,0.026823872,Psc
385,0.079681,38.173668,9.39,72.707646,1.516943,57.173628,0.020860313,0.666256196,And
386,0.080263,68.188694,9.1,37146.9017,780.673709,92841.25292,0.021012824,1.190117226,Cep
387,0.080542,38.786214,8.46,519.543649,10.956654,417.610869,0.021085906,0.676947134,And
388,0.080682,6.416652,9.15,181.298187,3.830054,20.393756,0.021122575,0.11199171,Psc
389,0.080784,-29.633039,8.28,191.413215,4.048876,-108.90824,0.021149253,-0.517194097,Scl
390,0.080783,50.234871,11.67,124.902138,2.64192,150.131439,0.021148872,0.876763906,Cas
391,0.080783,43.970719,8.18,117.956341,2.49483,113.818122,0.021148815,0.767433817,And
392,0.081113,30.08585,7.93,98.304595,2.08788,56.965593,0.021235223,0.525097136,Peg
393,0.081222,51.982586,9.21,364.356052,7.749051,466.167829,0.021263924,0.90726728,Cas
394,0.081573,34.659797,6.09,32.224052,0.688502,22.28464,0.021355799,0.604927572,And
395,0.08148,-30.256604,8.31,291.750309,6.224453,-170.227545,0.021331511,-0.528077353,Scl
396,0.081641,-31.996653,7.83,194.916207,4.166685,-121.809155,0.021373526,-0.558446948,Scl
397,0.081689,52.248933,8.72,345.814718,7.396876,446.71087,0.021386094,0.911915912,Cas
398,0.081937,58.532166,6.61,438.57121,9.409366,716.750782,0.021450948,1.021579023,Cas
399,0.08222,26.648764,6.25,178.713114,3.84753,89.703967,0.021525195,0.465108677,Peg
400,0.082306,23.269629,7.82,24.239722,0.522425,10.426465,0.021547639,0.406131646,Peg
401,0.082281,56.05695,8.66,198.661592,4.280038,295.22883,0.02154115,0.978378345,Cas
402,0.082328,64.78142,8.15,54.68212,1.178744,116.134647,0.021553464,1.130649071,Cas
403,0.082478,-18.178726,8.97,84.961188,1.834821,-27.905369,0.021592662,-0.317278619,Cet
404,0.082634,51.180643,8.15,62672.038,1356.030432,77912.62308,0.021633544,0.89327074,Cas
405,0.082644,45.673793,7.47,49.685495,1.075186,50.87996,0.021636131,0.797158074,And
406,0.082932,26.725262,8.63,89296.2683,1939.076071,44971.28476,0.021711557,0.466443816,Peg
407,0.08296,-70.212445,8.13,14.65166,0.318331,-40.733913,0.021718904,-1.225438338,Tuc
408,0.083006,57.468738,8.23,120.275752,2.614202,188.612524,0.021730802,1.0030187,Cas
409,0.083072,-70.492483,8.41,37.511428,0.815937,-105.909899,0.021748328,-1.230325919,Tuc
410,0.083662,27.674784,6.47,148.804386,3.259799,78.059251,0.021902641,0.483016096,Peg
411,0.083776,33.36001,9.83,83503.09977,1831.721274,54989.79112,0.02193244,0.582242005,And
412,0.083844,66.51679,8.64,61.479064,1.349877,141.539654,0.021950372,1.160936989,Cas
413,0.084057,-36.015121,7.73,41.448836,0.912359,-30.138357,0.022006022,-0.628582437,Scl
414,0.08415,-59.828121,8.64,50247.37366,1107.140996,-86452.15833,0.022030307,-1.044197699,Tuc
415,0.084255,9.279961,8.94,100.68081,2.221163,16.454962,0.022057855,0.161965867,Psc
416,0.084311,1.03771,8.84,90.215917,1.991622,1.634518,0.022072581,0.018111451,Psc
417,0.084395,-0.503035,6.32,138.849775,3.068332,-1.219378,0.022094614,-0.008779625,Psc
418,0.085039,61.31397,5.8,106.405975,2.369398,194.515247,0.022263193,1.070130654,Cas
419,0.085236,-42.567868,8.97,184.534669,4.11836,-169.539634,0.022314861,-0.74294945,Phe
420,0.085427,-52.151741,7.53,25.709064,0.574993,-33.094618,0.02236463,-0.910219592,Phe
421,0.085785,67.840003,7.41,117.84348,2.647088,289.416927,0.022458474,1.184031425,Cep
422,0.085899,30.329032,7.8,218.461191,4.913562,127.839272,0.022488201,0.52934146,Peg
423,0.086042,-62.84522,8.14,31.35944,0.706612,-61.153028,0.022525734,-1.09685601,Tuc
424,0.086046,45.229029,6.71,97.52013,2.197135,98.327847,0.022526736,0.789395477,And
425,0.086103,-43.850831,8.73,367.838115,8.293403,-353.460838,0.022541778,-0.765341373,Phe
426,0.086109,30.331217,9.37,86290.1236,1945.560577,50499.79568,0.022543233,0.529379598,Peg
427,0.086162,2.397208,8.69,98.605218,2.224629,4.129021,0.022557135,0.041839175,Psc
428,0.086297,45.786567,9.95,7.843761,0.177365,8.064194,0.022592418,0.799126347,And
429,0.086186,-32.468672,7.1,103.366449,2.332651,-65.789006,0.022563465,-0.566685226,Scl
430,0.086804,36.303671,8.09,209.813115,4.768932,154.183565,0.022725207,0.633618589,And
431,0.086946,35.571012,6.88,79.103576,1.800895,56.586744,0.022762339,0.620831277,And
432,0.087459,3.007405,9.48,99836.10075,2286.307755,5246.502001,0.02289661,0.052489119,Psc
433,0.087587,-27.271708,9.04,344.421994,7.899295,-177.600816,0.022930224,-0.475981097,Scl
434,0.087579,-49.142141,9.3,61.874445,1.418984,-71.554872,0.022928209,-0.85769217,Phe
435,0.088278,-67.83259,8.49,5.993342,0.138488,-14.714076,0.0231111,-1.183902029,Tuc
436,0.0883,48.477171,8.3,155.939115,3.605442,176.162728,0.023116851,0.846086252,And
437,0.088467,-1.794085,7.95,99924.17374,2314.705382,-3130.757445,0.023160476,-0.031312691,Psc
438,0.088857,68.884433,7.08,61.042834,1.420452,158.111111,0.023262783,1.202260161,Cep
439,0.088876,-38.857152,6.93,162.526485,3.782455,-130.977241,0.023267773,-0.678185244,Scl
440,0.088894,-21.315338,8.38,178.76067,4.160946,-69.7699,0.023272488,-0.372022832,Cet
441,0.088928,-5.707618,4.61,39.287997,0.914841,-3.927804,0.023281305,-0.09961673,Psc
442,0.089883,-37.357364,8.56,3.448844,0.081384,-2.633508,0.023531392,-0.652008993,Scl
443,0.089114,-59.814504,8.78,380.806306,8.886528,-654.85012,0.023329991,-1.043960035,Tuc
444,0.089347,-56.955649,7.42,61.667309,1.442795,-94.824539,0.023390967,-0.994063598,Phe
445,0.089502,8.787809,8.26,330.429437,7.743951,51.095219,0.023431601,0.15337621,Psc
446,0.08949,-79.253751,7.71,40.174242,0.941573,-211.737591,0.02342852,-1.383238908,Oct
447,0.089511,3.606092,6.91,196.020876,4.594372,12.356905,0.023433887,0.062938174,Psc
448,0.089654,-33.499363,9.16,88.218225,2.071003,-58.405046,0.023471354,-0.584674173,Scl
449,0.089996,28.543724,8.99,239.947752,5.65442,130.554424,0.023560874,0.498181961,Peg
450,0.090083,16.329006,8.63,273.332269,6.44739,80.100454,0.02358367,0.284994925,Peg
451,0.090383,21.5694,9.9,502.547323,11.89371,198.717789,0.023662309,0.37645705,Peg
452,0.090407,-3.851673,7.59,281.768905,6.670292,-18.97564,0.0236685,-0.067224381,Psc
453,0.090672,-14.422192,7.39,149.185498,3.542009,-38.376735,0.023737838,-0.251714731,Cet
454,0.090981,76.291567,11.99,16.372766,0.390031,67.139892,0.023818886,1.331539039,Cep
455,0.091036,-37.302536,7.78,140.250537,3.343336,-106.882445,0.023833284,-0.651052077,Scl
456,0.091117,-42.887387,7.47,542.581155,12.945303,-504.11841,0.023854412,-0.748526116,Phe
457,0.091178,-7.66542,6.97,212.614091,5.076159,-28.624054,0.023870446,-0.133786821,Cet
458,0.091222,-61.225853,8.82,24.627491,0.588356,-44.857955,0.023881919,-1.068592727,Tuc
459,0.091345,22.224492,9.13,41.856365,1.001171,17.107033,0.023914091,0.38789056,Peg
460,0.091402,34.10572,7.86,80.365776,1.923431,54.439008,0.023929029,0.595257112,And
461,0.09199,-9.61747,7.13,49.932118,1.202741,-8.463501,0.024082813,-0.167856522,Cet
462,0.092217,-35.129738,9.45,81761.28321,1974.283075,-57542.98197,0.024142261,-0.613129599,Scl
463,0.092255,-31.967837,12.04,84809.80117,2048.7403,-52944.31309,0.024152348,-0.557944013,
464,0.09273,76.285818,8.78,101.720484,2.470069,416.94865,0.024276693,1.331438692,Cep
465,0.093034,53.171694,7.23,226.985394,5.529733,303.195261,0.024356343,0.928021122,Cas
466,0.093108,-47.569351,9.73,112.229126,2.736369,-122.811107,0.024375619,-0.830241805,Phe
467,0.093265,-61.309873,7.36,94.103759,2.298181,-172.005639,0.024416696,-1.07005914,Tuc
468,0.093404,-51.260491,7.36,193.682205,4.737137,-241.485765,0.024453116,-0.894664348,Phe
469,0.0936,43.401421,8.47,626.15477,15.346762,592.332374,0.024504434,0.757497691,And
470,0.094127,-58.28954,9.37,231.483411,5.70543,-374.76436,0.024642366,-1.017344394,Tuc
471,0.094368,55.709898,6.99,139.408747,3.444899,204.503844,0.024705465,0.972321142,Cas
472,0.094664,45.812081,8.2,7.878784,0.195428,8.107843,0.02478295,0.799571649,And
473,0.09468,44.468676,8.36,116.76174,2.894774,114.651249,0.024787086,0.776124807,And
474,0.0949,58.313259,8.22,27.622971,0.686494,44.762378,0.024844639,1.017758374,Cas
475,0.094989,13.396266,5.55,111.141705,2.764456,26.478222,0.024868075,0.233808956,Peg
476,0.095266,-29.960635,9.91,122.503421,3.055959,-70.637174,0.024940585,-0.522911721,Scl
477,0.095291,-22.509776,9.67,553.010044,13.798945,-229.246146,0.024947121,-0.392869704,Cet
478,0.095343,-15.365483,8.6,239.19479,5.971711,-65.750698,0.024960721,-0.268178276,Cet
479,0.095346,25.61517,10.07,90143.71848,2250.592809,43232.45136,0.024961552,0.44706906,Peg
480,0.095571,-36.778639,10.15,116.21249,2.908285,-86.897693,0.025020503,-0.641908344,Scl
481,0.095679,17.84029,7.75,121.845809,3.052729,39.227251,0.025048678,0.311371807,Peg
482,0.095939,81.071471,9.21,36.679269,0.921634,233.541993,0.025116876,1.414964105,Cep
483,0.096109,-19.670247,9.66,94134.74218,2369.036042,-33660.6316,0.025161192,-0.34331057,Cet
484,0.09652,47.087292,8.47,157.561578,3.982248,169.535177,0.025268747,0.821828287,And
485,0.097139,-52.820063,9.37,120.343584,3.061145,-158.713472,0.025430888,-0.92188401,Phe
486,0.097511,78.738515,9.44,19.348181,0.494362,97.19979,0.025528214,1.374246343,Cep
487,0.097494,-68.551373,9.99,42.259846,1.078679,-107.600637,0.025523974,-1.196447164,Tuc
488,0.097727,2.764325,10.38,69.05322,1.76711,3.33526,0.025584962,0.048246567,Psc
489,0.097924,-41.753068,7.51,29.372878,0.753219,-26.227741,0.025636345,-0.728728505,Phe
490,0.097998,12.527356,8.91,313.784975,8.052211,69.744605,0.025655923,0.21864361,Peg
491,0.098543,18.235003,7.45,35.25677,0.909757,11.619575,0.025798382,0.318260842,Peg
492,0.098568,-14.43278,9.57,129.600835,3.345085,-33.365994,0.025804955,-0.251899534,Cet
493,0.098642,-68.811599,8.99,28.11792,0.726208,-72.560066,0.025824295,-1.200988972,Tuc
494,0.098743,18.075868,8.58,35.301584,0.912771,11.525733,0.025850936,0.315483417,Peg
495,0.099091,24.569005,6.9,261.251462,6.778969,119.479548,0.025942091,0.428810023,Peg
496,0.099178,49.622343,7.55,94.956723,2.46607,111.699616,0.025964789,0.866073274,Cas
497,0.09952,44.739381,7.93,169.874311,4.426956,168.393049,0.026054325,0.780849506,And
498,0.099707,-54.640628,9.71,57850.5889,1510.393712,-81553.83544,0.026103241,-0.953658864,Phe
499,0.100011,-48.678759,9.57,545.499036,14.2862,-620.677206,0.026182849,-0.849604619,Phe
500,0.100038,-39.137585,8.55,273.016406,7.151919,-222.248162,0.026189836,-0.683079711,Scl
501,0.100149,28.276949,6.62,316.67823,8.304835,170.40792,0.026218859,0.493525863,Peg
502,0.100294,16.452078,7.89,472.279195,12.40341,139.51399,0.026256833,0.287142922,Peg
503,0.100905,24.9166,7.51,230.688412,6.095558,107.200648,0.026416817,0.434876713,Peg
504,0.100942,63.679656,7.36,44323.4662,1171.572689,89632.90488,0.026426468,1.111419668,Cas
505,0.100976,53.276915,8.66,59773.92215,1580.52486,80153.47885,0.026435499,0.929857579,Cas
506,0.101162,-84.098203,8.51,55.560892,1.472239,-537.675415,0.026484169,-1.467790535,Oct
507,0.101182,40.41853,6.65,188.849095,5.003641,160.884962,0.026489287,0.705436428,And
508,0.101436,-31.444326,9.67,67.632532,1.796425,-41.369512,0.026555759,-0.548807025,Scl
509,0.102232,9.714938,7.8,85.530122,2.289695,14.64813,0.026764233,0.169557657,Psc
510,0.102236,0.121419,8.21,155.464948,4.162078,0.329573,0.026765421,0.002119153,Psc
511,0.102521,-29.151382,7.9,185.749249,4.986696,-103.642324,0.026839832,-0.508787594,Scl
512,0.103163,87.889424,8.94,27.473691,0.741914,745.762441,0.027007972,1.533959831,Cep
513,0.10326,-23.53858,9.82,226.285548,6.118718,-98.609015,0.02703328,-0.41082572,Cet
514,0.103654,-1.887164,8.69,157.089563,4.263908,-5.177873,0.027136498,-0.032937229,Psc
515,0.103943,-32.81635,8.57,84010.08429,2286.668349,-54194.80553,0.027212142,-0.572753356,Scl
516,0.104262,-55.498696,8.89,97.960904,2.674775,-142.580172,0.027295769,-0.968634978,Phe
517,0.104356,58.436733,5.98,11.23803,0.307211,18.300258,0.027320425,1.019913391,Cas
518,0.104673,-64.240473,7.92,75.949697,2.081957,-157.452257,0.027403407,-1.121207768,Tuc
519,0.104706,-10.778477,7.6,654.65904,17.950034,-124.674882,0.027412023,-0.188119918,Cet
